2020_01_08_16_41_10_1114349181 : -----------------------------------------
2020_01_08_16_41_10_1114349181 : https://finance.forumactif.com
2020_01_08_16_41_10_1114349181 : https://ichimokuscanner.000webhostapp.com
2020_01_08_16_41_10_1114349181 : Email: investdatasystems@yahoo.com
2020_01_08_16_41_10_1114349181 : -----------------------------------------
2020_01_08_16_41_10_1114349181 : Starting IchimokuUltimateScannerEA2020 5.3
2020_01_08_16_41_11_1114350195 : Running mode : Run Only Once.
2020_01_08_16_41_11_1114350288 : EURUSD : PREV japanese candlestick HAS CROSSED OVER kumo in M1 --- ASK/BUY = 1.11194 --- BID/SELL = 1.11192 --- KIJUN = 1.11221500
2020_01_08_16_41_11_1114350491 : EURUSD : PREV japanese candlestick HAS CROSSED UNDER kumo in M3 --- ASK/BUY = 1.11194 --- BID/SELL = 1.11192 --- KIJUN = 1.11200000
2020_01_08_16_42_39_1114437898 : SPX500 : PREV japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3225.75000000
2020_01_08_16_42_39_1114437898 : SPX500 : CURR japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3225.75000000
2020_01_08_16_42_39_1114437992 : SPX500 : CURR japanese candlestick HAS CROSSED OVER kumo in H1 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3214.45000000
2020_01_08_16_42_39_1114438101 : SPX500 : PREV japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 3244.6 --- BID/SELL = 3244.2 --- KIJUN = 3218.05000000
2020_01_08_16_42_39_1114438101 : SPX500 : CURR japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 3244.6 --- BID/SELL = 3244.2 --- KIJUN = 3218.05000000
2020_01_08_16_42_39_1114438195 : SPX500 : CURR japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3218.05000000
2020_01_08_16_42_39_1114438195 : SPX500 : PREV japanese candlestick HAS CROSSED OVER kumo in H3 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3218.05000000
2020_01_08_16_42_39_1114438304 : SPX500 : PREV japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438304 : SPX500 : CURR japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438398 : SPX500 : CURR japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438398 : SPX500 : PREV japanese candlestick HAS CROSSED OVER kumo in H6 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438491 : SPX500 : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438491 : SPX500 : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438600 : SPX500 : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438600 : SPX500 : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 3244.7 --- BID/SELL = 3244.3 --- KIJUN = 3222.20000000
2020_01_08_16_42_39_1114438694 : SPX500 : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 3244.9 --- BID/SELL = 3244.5 --- KIJUN = 3166.75000000
2020_01_08_16_42_39_1114438694 : SPX500 : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 3244.9 --- BID/SELL = 3244.5 --- KIJUN = 3166.75000000
2020_01_08_16_42_39_1114438694 : *
2020_01_08_16_42_40_1114438897 : UK100 : PREV japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7543.00000000
2020_01_08_16_42_40_1114438897 : UK100 : CURR japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7543.00000000
2020_01_08_16_42_40_1114439006 : UK100 : PREV japanese candlestick IS UNDER kumo in M3 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7552.25000000
2020_01_08_16_42_40_1114439006 : UK100 : CURR japanese candlestick IS UNDER kumo in M3 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7552.25000000
2020_01_08_16_42_40_1114439100 : UK100 : PREV japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7552.25000000
2020_01_08_16_42_40_1114439100 : UK100 : CURR japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7552.25000000
2020_01_08_16_42_40_1114439412 : UK100 : PREV japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7554.50000000
2020_01_08_16_42_40_1114439412 : UK100 : CURR japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7554.50000000
2020_01_08_16_42_40_1114439505 : UK100 : PREV japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7552.65000000
2020_01_08_16_42_40_1114439505 : UK100 : CURR japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7552.65000000
2020_01_08_16_42_40_1114439599 : UK100 : PREV japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7543.20000000
2020_01_08_16_42_40_1114439599 : UK100 : CURR japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7543.20000000
2020_01_08_16_42_40_1114439708 : UK100 : CURR japanese candlestick HAS CROSSED OVER kumo in M30 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7533.55000000
2020_01_08_16_42_40_1114439802 : UK100 : PREV japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7528.40000000
2020_01_08_16_42_40_1114439802 : UK100 : CURR japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7528.40000000
2020_01_08_16_42_41_1114439911 : UK100 : PREV japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7541.55000000
2020_01_08_16_42_41_1114439911 : UK100 : CURR japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7541.55000000
2020_01_08_16_42_41_1114440004 : UK100 : PREV japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7544.05000000
2020_01_08_16_42_41_1114440004 : UK100 : CURR japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7544.05000000
2020_01_08_16_42_41_1114440114 : UK100 : PREV japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7550.05000000
2020_01_08_16_42_41_1114440114 : UK100 : CURR japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7550.05000000
2020_01_08_16_42_41_1114440316 : UK100 : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7573.80000000
2020_01_08_16_42_41_1114440316 : UK100 : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 7549.4 --- BID/SELL = 7548.6 --- KIJUN = 7573.80000000
2020_01_08_16_42_41_1114440410 : UK100 : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 7549.6 --- BID/SELL = 7548.8 --- KIJUN = 7573.80000000
2020_01_08_16_42_41_1114440410 : UK100 : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 7549.6 --- BID/SELL = 7548.8 --- KIJUN = 7573.80000000
2020_01_08_16_42_41_1114440504 : UK100 : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 7549.6 --- BID/SELL = 7548.8 --- KIJUN = 7405.95000000
2020_01_08_16_42_41_1114440504 : UK100 : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 7549.6 --- BID/SELL = 7548.8 --- KIJUN = 7405.95000000
2020_01_08_16_42_41_1114440504 : *
2020_01_08_16_42_41_1114440706 : STOXX50E : PREV japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3758.50000000
2020_01_08_16_42_41_1114440706 : STOXX50E : CURR japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3758.50000000
2020_01_08_16_42_42_1114441018 : STOXX50E : PREV japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3763.50000000
2020_01_08_16_42_42_1114441018 : STOXX50E : CURR japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3763.50000000
2020_01_08_16_42_42_1114441112 : STOXX50E : PREV japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3763.50000000
2020_01_08_16_42_42_1114441112 : STOXX50E : CURR japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3763.50000000
2020_01_08_16_42_42_1114441206 : STOXX50E : PREV japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3760.50000000
2020_01_08_16_42_42_1114441206 : STOXX50E : CURR japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3760.50000000
2020_01_08_16_42_42_1114441315 : STOXX50E : PREV japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3754.50000000
2020_01_08_16_42_42_1114441315 : STOXX50E : CURR japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3754.50000000
2020_01_08_16_42_42_1114441408 : STOXX50E : PREV japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3753.00000000
2020_01_08_16_42_42_1114441408 : STOXX50E : CURR japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3753.00000000
2020_01_08_16_42_42_1114441518 : STOXX50E : PREV japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3741.50000000
2020_01_08_16_42_42_1114441518 : STOXX50E : CURR japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3741.50000000
2020_01_08_16_42_42_1114441611 : STOXX50E : PREV japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3735.50000000
2020_01_08_16_42_42_1114441611 : STOXX50E : CURR japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3735.50000000
2020_01_08_16_42_42_1114441720 : STOXX50E : CURR japanese candlestick HAS CROSSED OVER kumo in H2 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3739.50000000
2020_01_08_16_42_42_1114441814 : STOXX50E : PREV japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3739.50000000
2020_01_08_16_42_42_1114441814 : STOXX50E : CURR japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3739.50000000
2020_01_08_16_42_43_1114441908 : STOXX50E : PREV japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3755.15000000
2020_01_08_16_42_43_1114442110 : STOXX50E : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3755.15000000
2020_01_08_16_42_43_1114442110 : STOXX50E : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3755.15000000
2020_01_08_16_42_43_1114442220 : STOXX50E : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3755.15000000
2020_01_08_16_42_43_1114442220 : STOXX50E : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3755.15000000
2020_01_08_16_42_43_1114442313 : STOXX50E : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3703.25000000
2020_01_08_16_42_43_1114442313 : STOXX50E : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 3763.4 --- BID/SELL = 3762.0 --- KIJUN = 3703.25000000
2020_01_08_16_42_43_1114442313 : *
2020_01_08_16_42_43_1114442422 : NDX : PREV japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8850.50000000
2020_01_08_16_42_43_1114442422 : NDX : CURR japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8850.50000000
2020_01_08_16_42_43_1114442516 : NDX : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8850.50000000
2020_01_08_16_42_43_1114442516 : NDX : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8850.50000000
2020_01_08_16_42_43_1114442625 : NDX : CURR japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8850.90000000
2020_01_08_16_42_43_1114442625 : NDX : PREV japanese candlestick HAS CROSSED OVER kumo in M3 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8850.90000000
2020_01_08_16_42_43_1114442719 : NDX : PREV japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_43_1114442719 : NDX : CURR japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_44_1114442828 : NDX : PREV japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_44_1114442828 : NDX : CURR japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_44_1114442922 : NDX : PREV japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_44_1114442922 : NDX : CURR japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_44_1114443031 : NDX : PREV japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_44_1114443031 : NDX : CURR japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8853.15000000
2020_01_08_16_42_44_1114443124 : NDX : PREV japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8844.15000000
2020_01_08_16_42_44_1114443124 : NDX : CURR japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8844.15000000
2020_01_08_16_42_44_1114443218 : NDX : PREV japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8839.05000000
2020_01_08_16_42_44_1114443218 : NDX : CURR japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8839.05000000
2020_01_08_16_42_44_1114443327 : NDX : PREV japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8802.55000000
2020_01_08_16_42_44_1114443327 : NDX : CURR japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8802.55000000
2020_01_08_16_42_44_1114443421 : NDX : PREV japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8768.30000000
2020_01_08_16_42_44_1114443421 : NDX : CURR japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8768.30000000
2020_01_08_16_42_44_1114443530 : NDX : PREV japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 8865.799999999999 --- BID/SELL = 8865.0 --- KIJUN = 8771.45000000
2020_01_08_16_42_44_1114443530 : NDX : CURR japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 8865.799999999999 --- BID/SELL = 8865.0 --- KIJUN = 8771.45000000
2020_01_08_16_42_44_1114443624 : NDX : PREV japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8771.45000000
2020_01_08_16_42_44_1114443624 : NDX : CURR japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8771.45000000
2020_01_08_16_42_44_1114443733 : NDX : PREV japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8774.95000000
2020_01_08_16_42_44_1114443733 : NDX : CURR japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8774.95000000
2020_01_08_16_42_45_1114443826 : NDX : PREV japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8774.95000000
2020_01_08_16_42_45_1114443826 : NDX : CURR japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8774.95000000
2020_01_08_16_42_45_1114443936 : NDX : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8774.95000000
2020_01_08_16_42_45_1114443936 : NDX : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8774.95000000
2020_01_08_16_42_45_1114444029 : NDX : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8729.60000000
2020_01_08_16_42_45_1114444029 : NDX : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8729.60000000
2020_01_08_16_42_45_1114444138 : NDX : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8526.95000000
2020_01_08_16_42_45_1114444138 : NDX : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 8865.6 --- BID/SELL = 8864.799999999999 --- KIJUN = 8526.95000000
2020_01_08_16_42_45_1114444138 : *
2020_01_08_16_42_45_1114444341 : FCHI40 : PREV japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 6014.5 --- BID/SELL = 6013.6 --- KIJUN = 6008.65000000
2020_01_08_16_42_45_1114444341 : FCHI40 : CURR japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 6014.5 --- BID/SELL = 6013.6 --- KIJUN = 6008.65000000
2020_01_08_16_42_45_1114444435 : FCHI40 : PREV japanese candlestick IS UNDER kumo in M3 --- ASK/BUY = 6014.5 --- BID/SELL = 6013.6 --- KIJUN = 6014.75000000
2020_01_08_16_42_45_1114444435 : FCHI40 : CURR japanese candlestick IS UNDER kumo in M3 --- ASK/BUY = 6014.5 --- BID/SELL = 6013.6 --- KIJUN = 6014.75000000
2020_01_08_16_42_45_1114444638 : FCHI40 : CURR japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 6014.3 --- BID/SELL = 6013.4 --- KIJUN = 6015.65000000
2020_01_08_16_42_45_1114444638 : FCHI40 : PREV japanese candlestick HAS CROSSED OVER kumo in M5 --- ASK/BUY = 6014.3 --- BID/SELL = 6013.4 --- KIJUN = 6015.65000000
2020_01_08_16_42_45_1114444731 : FCHI40 : PREV japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 6014.1 --- BID/SELL = 6013.2 --- KIJUN = 6015.65000000
2020_01_08_16_42_45_1114444731 : FCHI40 : CURR japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 6014.1 --- BID/SELL = 6013.2 --- KIJUN = 6015.65000000
2020_01_08_16_42_46_1114444840 : FCHI40 : PREV japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 6014.1 --- BID/SELL = 6013.2 --- KIJUN = 6012.65000000
2020_01_08_16_42_46_1114444840 : FCHI40 : CURR japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 6014.1 --- BID/SELL = 6013.2 --- KIJUN = 6012.65000000
2020_01_08_16_42_46_1114444934 : FCHI40 : PREV japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 6014.1 --- BID/SELL = 6013.2 --- KIJUN = 6004.40000000
2020_01_08_16_42_46_1114444934 : FCHI40 : CURR japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 6014.1 --- BID/SELL = 6013.2 --- KIJUN = 6004.40000000
2020_01_08_16_42_46_1114445043 : FCHI40 : PREV japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 6000.30000000
2020_01_08_16_42_46_1114445043 : FCHI40 : CURR japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 6000.30000000
2020_01_08_16_42_46_1114445137 : FCHI40 : PREV japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5988.65000000
2020_01_08_16_42_46_1114445137 : FCHI40 : CURR japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5988.65000000
2020_01_08_16_42_46_1114445262 : FCHI40 : PREV japanese candlestick HAS CROSSED UNDER kumo in H1 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5978.40000000
2020_01_08_16_42_46_1114445355 : FCHI40 : CURR japanese candlestick HAS CROSSED OVER kumo in H2 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5991.90000000
2020_01_08_16_42_46_1114445464 : FCHI40 : CURR japanese candlestick HAS CROSSED UNDER kumo in H3 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5991.90000000
2020_01_08_16_42_46_1114445574 : FCHI40 : PREV japanese candlestick HAS CROSSED OVER kumo in H4 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5994.20000000
2020_01_08_16_42_46_1114445574 : FCHI40 : CURR japanese candlestick HAS CROSSED OVER kumo in H4 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5994.20000000
2020_01_08_16_42_46_1114445776 : FCHI40 : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5994.20000000
2020_01_08_16_42_46_1114445776 : FCHI40 : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5994.20000000
2020_01_08_16_42_47_1114445870 : FCHI40 : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5994.20000000
2020_01_08_16_42_47_1114445870 : FCHI40 : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5994.20000000
2020_01_08_16_42_47_1114445979 : FCHI40 : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5883.00000000
2020_01_08_16_42_47_1114445979 : FCHI40 : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 6013.8 --- BID/SELL = 6012.9 --- KIJUN = 5883.00000000
2020_01_08_16_42_47_1114445979 : *
2020_01_08_16_42_47_1114446073 : AUS200 : PREV japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 6864.0 --- BID/SELL = 6862.2 --- KIJUN = 6856.45000000
2020_01_08_16_42_47_1114446073 : AUS200 : CURR japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 6864.0 --- BID/SELL = 6862.2 --- KIJUN = 6856.45000000
2020_01_08_16_42_47_1114446166 : AUS200 : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 6864.0 --- BID/SELL = 6862.2 --- KIJUN = 6851.20000000
2020_01_08_16_42_47_1114446182 : AUS200 : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 6864.0 --- BID/SELL = 6862.2 --- KIJUN = 6851.20000000
